Supplier,Commodity,orders,sales,avg_risk,sales_norm,orders_norm,Procurement_Score,Risk_Level
KirguistÃ¡n,Plastic Components,8,1049.57999414,0.73088751906825,0.0006830706910892691,0.0008954555630176853,0.13494025278580532,High
KirguistÃ¡n,Semiconductors,45,6784.71015377,0.39043244756962225,0.004415515424694616,0.005036937541974479,0.30711581835099216,Low
Kuwait,Battery Materials,1,134.9700012,1.6288282e-05,8.783899513209093e-05,0.00011193194537721066,0.5000405939466152,Low
Kuwait,Semiconductors,1,199.9900055,1.7864822e-05,0.00013015426363929925,0.00011193194537721066,0.5000525002571673,Low
Laos,Interior Components,1,299.9500122,0.95893556,0.00019520861989520685,0.00011193194537721066,0.020613168975043995,High
Laos,Mechanical Assemblies,2,23.07999992,0.95458135,1.5020552586477556e-05,0.00022386389075442132,0.02275860394392683,High
Laos,Semiconductors,3,359.980011,0.9593010333333334,0.0002342763736589419,0.000335795836131632,0.020486925412657318,High
Lesoto,Battery Materials,1,299.980011,0.9066492,0.00019522814322945698,0.00011193194537721066,0.04675635483204426,High
Lesoto,Interior Components,2,239.96000288000002,0.90519902,0.00015616689143863508,0.00022386389075442132,0.04749211284558249,High
Lesoto,Metal Components,3,429.9599914,0.40069149290633327,0.00027981961366077584,0.000335795836131632,0.29980535859815793,Medium
Lesoto,Plastic Components,3,449.81999584,0.48953594170066667,0.0002927445808225044,0.000335795836131632,0.25538701169113975,Medium
Lesoto,Semiconductors,11,1729.900055,0.5534957522994092,0.0011258255994603104,0.0012312513991493172,0.22383612180996337,Medium
Liberia,Battery Materials,6,1359.87004476,0.3203917503655833,0.0008850086476990406,0.000671591672263264,0.3402039457459707,Low
Liberia,Interior Components,4,479.90001676,0.722295466626,0.00031232077395930256,0.00044772778150884264,0.1390355084754896,High
Liberia,Metal Components,8,2799.76003266,0.2396558343949375,0.001822094581709498,0.0008954555630176853,0.38089780228964765,Low
Liberia,Plastic Components,5,474.81000319,0.5751882307018,0.0003090081735797931,0.0005596597268860533,0.21261051904655112,Medium
Liberia,Semiconductors,11,1859.9400329999999,0.5229028443661364,0.0012104561165601295,0.0012312513991493172,0.23915796493172967,Medium
Libia,Battery Materials,9,2499.840088,0.5410788083831111,0.0016269055298847974,0.0010073875083948958,0.2301501449690889,Medium
Libia,Interior Components,19,2914.51008216,0.356906607945,0.001896774354620678,0.0021267069621670027,0.3225410697263196,Low
Libia,Metal Components,20,6949.58014686,0.2896286738478,0.0045228134493793815,0.0022386389075442132,0.3569902348924227,Low
Libia,Plastic Components,12,1574.36999118,0.727143033651,0.0010246060366143795,0.001343183344526528,0.13700450165438963,High
Libia,Semiconductors,45,7279.6801454,0.47461105528153336,0.004737643796175424,0.005036937541974479,0.26512315300648087,Medium
Lituania,Battery Materials,15,4249.720154,0.5105410779426334,0.0027657341972369682,0.0016789791806581598,0.24589497712398603,Medium
Lituania,Interior Components,34,4654.1101302,0.6746525326921471,0.00302891274680416,0.0038056861428251623,0.16434354470653273,High
Lituania,Mechanical Assemblies,1,280.0,1.5495883e-05,0.00018222507533759627,0.00011193194537721066,0.5000693059701767,Low
Lituania,Metal Components,13,4179.69006352,0.5155270072685385,0.002720158345402623,0.0014551152899037385,0.2433435669273323,Medium
Lituania,Plastic Components,15,2449.01996226,0.5089490114051334,0.0015938315968789486,0.0016789791806581598,0.24633943961262864,Medium
Lituania,Semiconductors,55,8139.400192489999,0.5038952784748454,0.005297152904569056,0.0061562569957465865,0.25087275803309733,Medium
Luxemburgo,Interior Components,2,379.91999810000004,0.9570366,0.0002472533938429712,0.00022386389075442132,0.02160064879630377,High
Luxemburgo,Metal Components,2,599.9600067,0.958487875,0.0003904562765016152,0.00022386389075442132,0.020917972161101375,High
Luxemburgo,Plastic Components,3,324.86999896,0.9589900666666668,0.00021142664298361006,0.000335795836131632,0.020635553826788035,High
Luxemburgo,Semiconductors,3,459.9700165,0.9587875166666667,0.00029935025324909963,0.000335795836131632,0.02076320590986769,High
LÃ­bano,Battery Materials,1,299.980011,1.5846448e-05,0.00019522814322945698,0.00011193194537721066,0.5000730316080443,Low
LÃ­bano,Interior Components,4,547.86000818,0.47698087138275,0.0003565493973752022,0.00044772778150884264,0.2617060746841393,Medium
LÃ­bano,Mechanical Assemblies,1,100.0,1.3440403e-05,6.508038404914152e-05,0.00011193194537721066,0.5000351903027902,Low
LÃ­bano,Metal Components,1,299.9500122,1.5955598e-05,0.00019520861989520685,0.00011193194537721066,0.500072971176044,Low
LÃ­bano,Plastic Components,2,199.91999816,0.4774925416935,0.00013010870259356466,0.00022386389075442132,0.26133753454217895,Medium
LÃ­bano,Semiconductors,11,1519.9400329999999,0.2625904347241818,0.0009891828107930483,0.0012312513991493172,0.3692477877609769,Low
Macedonia,Metal Components,2,799.960022,0.480388922264,0.000520617054557197,0.00022386389075442132,0.2600064967625181,Medium
Macedonia,Plastic Components,1,199.9199982,1.543297e-05,0.00013010870261959682,0.00011193194537721066,0.5000537025148614,Low
Macedonia,Semiconductors,3,550.0,1.5518702333333333e-05,0.00035794211227027834,0.000335795836131632,0.5001667824497408,Low
Madagascar,Battery Materials,13,3523.6801072,0.3780758864678461,0.0022932245464289615,0.0014551152899037385,0.3119410471879863,Low
Madagascar,Interior Components,29,4639.12011336,0.44097119998506895,0.0030191571862756574,0.003246026415939109,0.2810693524465361,Medium
Madagascar,Mechanical Assemblies,1,60.0,2.512751e-05,3.904823042948491e-05,0.00011193194537721066,0.5000215371032043,Low
Madagascar,Metal Components,26,8669.3201371,0.4525340366132307,0.005642026839674242,0.002910230579807477,0.2760076358612485,Medium
Madagascar,Plastic Components,20,2948.81997109,0.6390480751927,0.001919103362103156,0.0022386389075442132,0.18149942119378978,High
Madagascar,Semiconductors,60,8729.61019349,0.5082991462827834,0.005681263839916298,0.006715916722632639,0.2488979893551097,Medium
Malasia,Battery Materials,71,16431.30052831,0.6413279646791831,0.010693553488092767,0.007947168121781957,0.1841335173311927,High
Malasia,Interior Components,117,18083.32039612,0.6295703835461625,0.011768694362631636,0.013096037609133646,0.191364624057535,High
Malasia,Mechanical Assemblies,21,2565.2600660499998,0.41956610795519045,0.0016694811028446013,0.0023505708529214238,0.29118790452384247,Medium
Malasia,Metal Components,128,36126.41068298,0.6363255660694843,0.023511206815653475,0.014327289008282965,0.19175603681161046,High
Malasia,Plastic Components,62,10090.52006669,0.5079067244128871,0.006566949211957543,0.00693978061338706,0.24940467867982113,Medium
Malasia,Semiconductors,145,22397.4004904,0.6523923614887654,0.014576314256176627,0.016230132079695547,0.18142273994840938,High
Mali,Battery Materials,10,2451.76007856,0.6852639121647,0.0015956148750903816,0.0011193194537721066,0.15807059227093156,High
Mali,Interior Components,23,3372.36009785,0.4256514296653044,0.0021947449032007848,0.002574434743675845,0.2883475955870432,Medium
Mali,Mechanical Assemblies,6,349.92000198,0.655533911016,0.00022772928115334762,0.000671591672263264,0.17243568161079867,High
Mali,Metal Components,16,6499.51010916,0.6731111141720625,0.004229906140354105,0.0017909111260353706,0.16507159698128207,High
Mali,Plastic Components,11,1849.2599831,0.6224931944746364,0.0012035054990685696,0.0012312513991493172,0.18936070469223226,High
Mali,Semiconductors,37,5419.7901155,0.5559303269087027,0.003527220221824811,0.004141481978956794,0.22392129900798743,Medium
Marruecos,Battery Materials,112,26695.52084999,0.5223833796939553,0.01737354749309214,0.012536377882247594,0.2465276499773995,Medium
Marruecos,Interior Components,243,38247.72091369,0.5452570137172305,0.02489176366067327,0.02719946272666219,0.2402789147849192,Medium
Marruecos,Mechanical Assemblies,14,1419.77000418,0.3459644013867857,0.0009239917713348565,0.0015670472352809493,0.32760840628506377,Low
Marruecos,Metal Components,198,71550.1713538,0.514588818074899,0.04656512630487188,0.02216252518468771,0.2611076338909496,Medium
Marruecos,Plastic Components,143,20641.73982415,0.6037919640690279,0.01343372355198141,0.016006268188941124,0.2053353886688687,High
Marruecos,Semiconductors,425,64865.10157971,0.5483460504318188,0.04221445722194103,0.047571076785314526,0.24800552730773578,Medium
Martinica,Battery Materials,11,2879.77009978,0.6096094157787273,0.00187416544066917,0.0012312513991493172,0.19600379202266696,High
Martinica,Interior Components,33,4439.13011928,0.5832732648222122,0.002889002930068538,0.0036937541974479517,0.20996881930740405,Medium
Martinica,Metal Components,26,9089.41017926,0.4417969676850769,0.0059154230524641705,0.002910230579807477,0.2814581891891623,Medium
Martinica,Plastic Components,17,2798.87995534,0.28236224447458824,0.0018215218240097127,0.0019028430714125811,0.35974590292419134,Low
Martinica,Semiconductors,33,4929.82009327,0.5815603094322727,0.0032083458496318627,0.0036937541974479517,0.21092109987824284,Medium
Mauritania,Battery Materials,2,559.9300232,0.477695633328,0.00036440460950500726,0.00022386389075442132,0.2613062774970024,Medium
Mauritania,Interior Components,4,501.89999764000004,0.239827093547125,0.00032663844600674426,0.00044772778150884264,0.3802739903165413,Low
Mauritania,Metal Components,7,2199.84004212,0.273922437297,0.0014316643478784925,0.0007835236176404746,0.36362498537939164,Low
Mauritania,Plastic Components,2,449.81999210000004,0.9573300250000001,0.00029274457838849807,0.00022386389075442132,0.021467583651667392,High
Mauritania,Semiconductors,6,889.960022,0.32043535951133334,0.0005791894002014243,0.000671591672263264,0.3400903953988464,Low
Moldavia,Battery Materials,5,1047.8900337599998,0.3929859783352,0.0006819708583836867,0.0005596597268860533,0.30382353403529233,Low
Moldavia,Interior Components,21,3539.3300855800003,0.7468600443824762,0.0023034096124622734,0.0023505708529214238,0.12773111486308486,High
Moldavia,Mechanical Assemblies,1,159.9600067,0.98824114,0.00010410258668539251,0.00011193194537721066,0.0059330471650810785,High
Moldavia,Metal Components,12,4499.69007126,0.65135256723975,0.0029284155793970978,0.001343183344526528,0.17547087772284944,High
Moldavia,Plastic Components,6,874.6499937599999,0.6500349529083334,0.0005692255750248003,0.000671591672263264,0.1752876095527934,High
Moldavia,Semiconductors,33,5229.5801240499995,0.744593173126697,0.003403430828889311,0.0036937541974479517,0.12946319352480787,High
Mongolia,Battery Materials,7,1923.63005836,0.9771846642857144,0.0012519058296654132,0.0007835236176404746,0.011939944329570532,High
Mongolia,Interior Components,28,4034.22009634,0.5231662569732857,0.0026254859320857193,0.0031340944705618985,0.23983133618709526,Medium
Mongolia,Mechanical Assemblies,2,159.94000244,0.975993465,0.00010408956783615831,0.00022386389075442132,0.012079267148501757,High
Mongolia,Metal Components,12,4199.74008946,0.5697146612898333,0.0027332069792863276,0.001343183344526528,0.21623126811777457,Medium
Mongolia,Plastic Components,9,1624.34997172,0.651024880612,0.0010571331998974977,0.0010073875083948958,0.1750061771556482,High
Mongolia,Semiconductors,21,3539.860077,0.697277124585,0.0023037545329138366,0.0023505708529214238,0.15252267823795843,High
Montenegro,Battery Materials,1,299.980011,1.6664353e-05,0.00019522814322945698,0.00011193194537721066,0.5000726226555443,Low
Montenegro,Interior Components,2,419.9300079,1.6911621499999998e-05,0.0002732920618789103,0.00022386389075442132,0.5001183045859645,Low
Montenegro,Metal Components,3,899.95001986,0.6384169455323333,0.0005856909291752134,0.000335795836131632,0.18103439367981225,High
Montenegro,Plastic Components,1,149.9400024,0.95541495,9.758152940521201e-05,0.00011193194537721066,0.022344185847897012,High
Montenegro,Semiconductors,4,619.9200134499999,0.47824485258175,0.00040344632555074973,0.00044772778150884264,0.261088153163092,Medium
Mozambique,Battery Materials,23,6523.51022744,0.6699466701238695,0.004245525509502977,0.002574434743675845,0.1668152095396513,High
Mozambique,Interior Components,60,8565.390203291001,0.6431118217669167,0.005574388839609327,0.006715916722632639,0.18145958911295096,High
Mozambique,Mechanical Assemblies,1,149.9499969,0.96815085,9.75880338641958e-05,0.00011193194537721066,0.015976237799234697,High
Mozambique,Metal Components,45,15988.860260219999,0.5751787209322445,0.010405611662431744,0.005036937541974479,0.21653971054100216,Medium
Mozambique,Plastic Components,28,3973.40995766,0.6558819430382322,0.00258591046029196,0.0031340944705618985,0.17346162051308384,High
Mozambique,Semiconductors,87,12859.2803196,0.6536923597940287,0.008368869017951353,0.009738079247817328,0.1776120966579345,High
Myanmar (Birmania),Battery Materials,64,14295.70035976,0.4973491529369375,0.009303696696646314,0.007163644504141482,0.2555492614413534,Medium
Myanmar (Birmania),Interior Components,75,11665.69023851,0.58365031078584,0.0075920760092055214,0.0083948959032908,0.21213144659049984,Medium
Myanmar (Birmania),Mechanical Assemblies,15,2662.60006716,0.3978853394074667,0.0017328303494004282,0.0016789791806581598,0.30191297523721844,Low
Myanmar (Birmania),Metal Components,68,21861.78044876,0.5559667427132942,0.014227730676033144,0.0076113722856503245,0.22780722230329295,Medium
Myanmar (Birmania),Plastic Components,55,8598.37004426,0.5244662107194363,0.005595852246770748,0.0061562569957465865,0.24067690171346237,Medium
Myanmar (Birmania),Semiconductors,132,21664.63049762,0.5727225253557198,0.014099424730678536,0.014775016789791807,0.22082356809930204,Medium
MÃ©xico,Battery Materials,1385,361569.82227696996,0.5564261369365882,0.2353110289436505,0.15502574434743677,0.32338538908428843,Medium
MÃ©xico,Interior Components,2915,461289.441119695,0.5520084597672581,0.30020893985883607,0.32628162077456907,0.3793147762289356,Medium
MÃ©xico,Mechanical Assemblies,182,26059.12009375,0.6090371117429697,0.016959375436839508,0.02037161405865234,0.20464357957129747,High
MÃ©xico,Metal Components,2346,817485.1844452,0.554047400560796,0.5320224975817691,0.2625923438549362,0.43510151776511996,Medium
MÃ©xico,Plastic Components,1659,241271.77790399,0.5656509341954382,0.15702059966210846,0.18569509738079248,0.3014197322770719,Medium
MÃ©xico,Semiconductors,4685,725519.9462404,0.5391433472224981,0.4721711673663774,0.5244011640922319,0.47695990941711053,Medium
Namibia,Battery Materials,1,299.980011,0.9199639,0.00019522814322945698,0.00011193194537721066,0.04009900483204431,High
Namibia,Interior Components,5,799.86001964,0.5683574509239999,0.0005205519726372509,0.0005596597268860533,0.21608937207516843,Medium
Namibia,Metal Components,3,899.95001986,0.9577514633333334,0.0005856909291752134,0.000335795836131632,0.021367134779312198,High
Namibia,Plastic Components,2,299.8800048,0.4778316703015,0.00019516305881042402,0.00022386389075442132,0.26118748654504403,Medium
Namibia,Semiconductors,9,1489.9300385,0.7362917576307777,0.0009696521911193221,0.0010073875083948958,0.13234649434362594,High
Nepal,Battery Materials,6,1799.880066,0.8122782074215,0.0011713688593767417,0.000671591672263264,0.09434662528151566,High
Nepal,Interior Components,14,1929.6400336400002,0.6258005558804286,0.0012558171446588958,0.0015670472352809493,0.18778987665023955,High
Nepal,Mechanical Assemblies,3,1597.7400512999998,0.327271351832,0.0010398153614929906,0.000335795836131632,0.3367434278596742,Low
Nepal,Metal Components,16,5599.4001008,0.6689794845945625,0.003644111090048657,0.0017909111260353706,0.16696167325494046,High
Nepal,Plastic Components,14,2296.50004188,0.4172246175782857,0.0014945710469442,0.0015670472352809493,0.29214947197199664,Medium
Nepal,Semiconductors,27,4509.860077,0.5767137630246667,0.0029350342581905098,0.0030221625251846875,0.21312806127016073,Medium
Nicaragua,Battery Materials,322,82444.32278366,0.5548262086566103,0.05365508189431981,0.03604208641146183,0.2458918375222832,Medium
Nicaragua,Interior Components,699,110670.0926972,0.5529580823936123,0.07202452135487869,0.07824042981867024,0.2607764011733915,Medium
Nicaragua,Mechanical Assemblies,48,5997.71996872,0.632526328833125,0.0039033391898350266,0.005372733378106112,0.18598238401600925,High
Nicaragua,Metal Components,536,187157.95308236,0.5498027570773144,0.12180311464451199,0.05999552272218491,0.27363866039913337,Medium
Nicaragua,Plastic Components,384,54837.18950172,0.5846930664874049,0.03568825352947489,0.042981867024848894,0.22695631622010978,Medium
Nicaragua,Semiconductors,1057,163947.82361463,0.5748873823660624,0.10669787324861034,0.11831206626371166,0.2682280840442942,Medium
Nigeria,Battery Materials,235,60861.99209627,0.5086233754145659,0.039609218196210674,0.026304007163644505,0.2628318791843091,Medium
Nigeria,Interior Components,510,78870.671874373,0.5042898985291863,0.051329336157980195,0.05708529214237743,0.2746709100112764,Medium
Nigeria,Mechanical Assemblies,30,3219.5900002,0.6713274848009333,0.0020953215369379163,0.0033579583613163196,0.165636445732878,High
Nigeria,Metal Components,407,142295.45250984,0.5498737320579681,0.09260642697786765,0.04555630176852474,0.2619563224180812,Medium
Nigeria,Plastic Components,285,42358.04957894,0.5300687580375807,0.027566781341699927,0.03190060443250504,0.24961577627022064,Medium
Nigeria,Semiconductors,842,127715.5427165,0.5351022762663866,0.0831177656903436,0.09424669800761137,0.2762335311754321,Medium
Noruega,Battery Materials,46,12418.96040382,0.5004827038082609,0.008082307125716873,0.00514886948735169,0.25321311413105496,Medium
Noruega,Interior Components,72,12568.880338521,0.5191098476273472,0.008179875594986506,0.008059100067159167,0.24451085887825416,Medium
Noruega,Mechanical Assemblies,17,5006.2700802,0.39304708528288235,0.003258099794731425,0.0019028430714125811,0.3048344559112608,Low
Noruega,Metal Components,59,20538.56036382,0.4876985913604237,0.013366573962938815,0.006603984777255429,0.2614814734641209,Medium
Noruega,Plastic Components,32,5722.82993706,0.5682967694123126,0.003724439701517892,0.003581822252070741,0.21768531165471325,Medium
Noruega,Semiconductors,107,16907.19040728,0.5910671417045327,0.011003264448977437,0.01197671815536154,0.2101627521134992,Medium
Nueva Zelanda,Battery Materials,169,44242.621534239996,0.49071390482802074,0.028793268007891577,0.0189164987687486,0.26706432774210687,Medium
Nueva Zelanda,Interior Components,400,61750.051523201,0.5766245176528925,0.04018717068184197,0.04477277815088426,0.2326984480082832,Medium
Nueva Zelanda,Mechanical Assemblies,18,2409.87000845,0.6968235207995,0.0015683526565843393,0.0020147750167897917,0.15246170040058324,High
Nueva Zelanda,Metal Components,265,91978.64164508,0.49581926592510184,0.059860053225801686,0.029661965524960823,0.27598077611018174,Medium
Nueva Zelanda,Plastic Components,206,29038.37978849,0.5091125707175486,0.018898289087997584,0.023057980747705396,0.2557247975171661,Medium
Nueva Zelanda,Semiconductors,532,80619.22174089,0.5130198267429145,0.05246729912640021,0.059547794940676066,0.27113983535459807,Medium
NÃ­ger,Battery Materials,10,2795.80010236,0.4802236069001,0.0018195174438621797,0.0011193194537721066,0.26065791567386304,Medium
NÃ­ger,Interior Components,26,5009.0701445800005,0.5534462022073462,0.003259922087383553,0.002910230579807477,0.22483692163850347,Medium
NÃ­ger,Metal Components,21,8199.52018006,0.594454014258,0.005336279223369909,0.0023505708529214238,0.20484399080859525,Medium
NÃ­ger,Plastic Components,15,1999.19997022,0.8323257411799333,0.001301087018529499,0.0016789791806581598,0.08456325135172384,High
NÃ­ger,Semiconductors,36,5439.760131999999,0.6929387533950555,0.0035402167852576875,0.004029550033579583,0.1553985983447655,High
OmÃ¡n,Interior Components,1,299.9500122,1.5955598e-05,0.00019520861989520685,0.00011193194537721066,0.500072971176044,Low
OmÃ¡n,Metal Components,1,104.9700012,1.3440403e-05,6.831487991734847e-05,0.00011193194537721066,0.5000361606515507,Low
OmÃ¡n,Plastic Components,2,449.81999210000004,1.63421225e-05,0.00029274457838849807,0.00022386389075442132,0.5001244250904174,Low
OmÃ¡n,Semiconductors,4,519.960022,1.523705275e-05,0.00033839197921960076,0.00044772778150884264,0.5001834446236927,Low
PakistÃ¡n,Battery Materials,91,22338.28065955,0.6031415707875715,0.014537838843210244,0.01018580702932617,0.2048277276650426,High
PakistÃ¡n,Interior Components,145,22575.370546041002,0.580166542526838,0.014692137851880262,0.016230132079695547,0.21757039650808419,Medium
PakistÃ¡n,Mechanical Assemblies,25,5046.7501173,0.5446028985074399,0.00328444435833934,0.0027982986344302664,0.22924354378066789,Medium
PakistÃ¡n,Metal Components,154,45244.95074062,0.562984923278922,0.029445587704840397,0.01723751958809044,0.2307887185896092,Medium
PakistÃ¡n,Plastic Components,107,17156.40011707,0.5108747334750233,0.011165451085196522,0.01197671815536154,0.2503076122191196,Medium
PakistÃ¡n,Semiconductors,236,38660.93086919,0.599351689473072,0.02516068228664196,0.026415939109021715,0.21315554777126092,Medium
PanamÃ¡,Battery Materials,191,49165.971635639995,0.5503430662853115,0.031997403161966496,0.021379001567047234,0.23870348811934364,Medium
PanamÃ¡,Interior Components,455,71884.511732201,0.49042823170148686,0.04678271630716661,0.05092903514663085,0.27900650607073274,Medium
PanamÃ¡,Mechanical Assemblies,36,5154.45001959,0.5744680911610556,0.0033545358683702226,0.004029550033579583,0.2145782251866992,Medium
PanamÃ¡,Metal Components,341,120095.63194918,0.5369174727286349,0.07815869849876984,0.038168793373628836,0.26262263186003926,Medium
PanamÃ¡,Plastic Components,260,38012.939664210004,0.5206831148796347,0.02473896712183632,0.02910230579807477,0.2529005938563485,Medium
PanamÃ¡,Semiconductors,658,101509.21225837,0.47693168499486627,0.06606258518300544,0.07365122005820461,0.2960831770691094,Medium
PapÃºa Nueva Guinea,Battery Materials,5,1053.27002334,0.5788691653236,0.0006854721762641545,0.0005596597268860533,0.21088299093645646,Medium
PapÃºa Nueva Guinea,Interior Components,11,1592.36002344,0.4354928927166364,0.001036314018699752,0.0012312513991493172,0.2828106981271216,Medium
PapÃºa Nueva Guinea,Mechanical Assemblies,9,2188.0200682,0.8497978971986666,0.0014239718634568481,0.0010073875083948958,0.07572972046138274,High
PapÃºa Nueva Guinea,Metal Components,8,3299.7900697,0.6062802034065,0.0021475160501761947,0.0008954555630176853,0.1976832442244064,High
PapÃºa Nueva Guinea,Plastic Components,8,1115.45999904,0.485397612222875,0.0007259456512897823,0.0008954555630176853,0.25769806869655304,Medium
PapÃºa Nueva Guinea,Semiconductors,20,2744.84005745,0.4817299925146,0.0017863524509231369,0.0022386389075442132,0.2601186372594858,Medium
Paraguay,Battery Materials,10,2751.750084,0.264048849834,0.0017908495227397744,0.0011193194537721066,0.36873669383057633,Low
Paraguay,Interior Components,16,2729.50008392,0.393674359893375,0.0017763691372367763,0.0017909111260353706,0.3040539130196906,Low
Paraguay,Mechanical Assemblies,3,239.93999667,0.31209610102833335,0.00015615387132033337,0.000335795836131632,0.34406595481445573,Low
Paraguay,Metal Components,12,4099.7500687599995,0.21570782938383334,0.0026681330898039512,0.001343183344526528,0.3932151619039298,Low
Paraguay,Plastic Components,11,1574.36999882,0.42122541734277275,0.0010246060415865209,0.0012312513991493172,0.2899409234209195,Medium
Paraguay,Semiconductors,26,4199.780121,0.519048281679,0.0027332330319663005,0.002910230579807477,0.2418778751860514,Medium
PaÃ­ses Bajos,Battery Materials,196,50397.63170154,0.5711456746219643,0.032798972263034125,0.02193866129393329,0.22865458662671476,Medium
PaÃ­ses Bajos,Interior Components,434,68901.771587631,0.5340909362720311,0.04484153756589253,0.04857846429370943,0.2561226859924941,Medium
PaÃ­ses Bajos,Mechanical Assemblies,67,19135.4102024,0.5950668882776343,0.012453398449100529,0.007499440340273114,0.20770246346396762,Medium
PaÃ­ses Bajos,Metal Components,371,124835.1220074,0.5492182774865108,0.0812431768306303,0.041526751734945154,0.25806916465292273,Medium
PaÃ­ses Bajos,Plastic Components,222,58426.04971783,0.5449382138740946,0.03802389754110613,0.024848891873740765,0.2439078407000327,Medium
PaÃ­ses Bajos,Semiconductors,642,101501.07221489999,0.5490707281239572,0.0660572876114534,0.07186030893216924,0.25965388400789124,Medium
PerÃº,Battery Materials,80,19969.36069763,0.5830856296354813,0.01299613663417593,0.008954555630176853,0.21414693729854753,Medium
PerÃº,Interior Components,170,28237.85070562,0.5328885638968647,0.018377301686440715,0.019028430714125813,0.24287459470032505,Medium
PerÃº,Mechanical Assemblies,9,963.85999489,0.5324088845681111,0.0006272837863704479,0.0010073875083948958,0.23418522035353456,Medium
PerÃº,Metal Components,136,47424.7007453,0.5868478903091434,0.03086417737919732,0.015222744571300649,0.2188798569734476,Medium
PerÃº,Plastic Components,98,14033.4598732,0.6238143803850357,0.009133029580860728,0.010969330646966645,0.1930265848111337,High
PerÃº,Semiconductors,271,41148.02095718,0.5684920463665959,0.026779290067553984,0.03033355719722409,0.22985447527641306,Medium
Polonia,Battery Materials,71,17614.52059238,0.5088724315679859,0.01146359764993602,0.007947168121781957,0.25059229713534426,Medium
Polonia,Interior Components,121,18770.49050484,0.5580079782403471,0.012215907308457515,0.01354376539064249,0.2273695361504922,Medium
Polonia,Mechanical Assemblies,8,819.8300056,0.73810797964875,0.0005335485161945785,0.0008954555630176853,0.13128516584308692,High
Polonia,Metal Components,121,40577.30066,0.4695558829651075,0.026407863106302838,0.01354376539064249,0.27585317052746566,Medium
Polonia,Plastic Components,98,13869.44987245,0.6398969650568164,0.00902629124249363,0.010969330646966645,0.18495327097373324,High
Polonia,Semiconductors,222,32250.22071352,0.5669161928711486,0.020988567497054605,0.024848891873740765,0.22780825218829026,Medium
Portugal,Battery Materials,24,6283.53021835,0.3881538503135625,0.004089345597946041,0.002686366689053056,0.30768715186041323,Low
Portugal,Interior Components,83,14488.3103178,0.5478636347648735,0.009429047997055637,0.009290351466308484,0.23075496730994163,Medium
Portugal,Mechanical Assemblies,7,2025.1000365,0.6762858224967143,0.001317942881133505,0.0007835236176404746,0.162409176339511,High
Portugal,Metal Components,73,24736.94045318,0.43953683310844516,0.016098895848936992,0.008171032012536378,0.2866954586029658,Medium
Portugal,Plastic Components,39,11043.15997101,0.5911924494090512,0.007186930920294373,0.004365345869711216,0.20743292374550495,Medium
Portugal,Semiconductors,117,17414.12036176,0.4905165130162949,0.01133317641021316,0.013096037609133646,0.26076090393674317,Medium
Qatar,Battery Materials,3,539.93001747,0.6344148488160001,0.00035138852896607293,0.000335795836131632,0.1829651513179161,High
Qatar,Interior Components,9,1199.76002492,0.6403075519151111,0.000780808431886012,0.0010073875083948958,0.18028194407368922,High
Qatar,Mechanical Assemblies,1,59.97999954,0.972889,3.903521405330532e-05,0.00011193194537721066,0.013589596953291433,High
Qatar,Metal Components,10,3099.79005432,0.4801569252395,0.0020173552720685484,0.0011193194537721066,0.260750607852625,Medium
Qatar,Plastic Components,3,599.75998688,0.638156951866,0.00039032610283458484,0.000335795836131632,0.18110578106507672,High
Qatar,Semiconductors,16,2224.8700409,0.3598484716424375,0.001447953967212012,0.0017909111260353706,0.32086833259415193,Low
Reino Unido,Battery Materials,737,190486.80649771998,0.5201966946217768,0.12396954523166123,0.08249384374300425,0.2935912850072108,Medium
Reino Unido,Interior Components,1554,253995.26574486,0.5355838485023533,0.16530109441339247,0.17394224311618536,0.3165868526960781,Medium
Reino Unido,Mechanical Assemblies,242,70570.92082829,0.5485130330808492,0.045927826302066745,0.02708753078128498,0.24493933750645241,Medium
Reino Unido,Metal Components,1336,469989.09785894,0.5461689608542785,0.30587070987569376,0.14954107902395344,0.3485849483403596,Medium
Reino Unido,Plastic Components,917,224125.80853993,0.5439563705696298,0.14586193695103009,0.10264159391090218,0.29230871458267454,Medium
Reino Unido,Semiconductors,2516,402926.9488178,0.5263390906971789,0.2622264057281121,0.28162077456906204,0.3718225312836566,Medium
RepÃºblica Centroafricana,Battery Materials,4,1199.920044,0.7174768157457501,0.0007809125729178279,0.00044772778150884264,0.1415854114553021,High
RepÃºblica Centroafricana,Interior Components,6,824.80000296,0.7962853362063332,0.0005367830095636987,0.000671591672263264,0.10215268513415514,High
RepÃºblica Centroafricana,Metal Components,3,1199.9200135,0.6307477140813333,0.0007809125530683108,0.000335795836131632,0.18492757589248016,High
RepÃºblica Centroafricana,Plastic Components,2,299.87999728,0.4782955703015,0.00019516305391637913,0.00022386389075442132,0.26095553654357584,Medium
RepÃºblica Centroafricana,Semiconductors,8,1304.8500367,0.4774843844415,0.000849201415149724,0.0008954555630176853,0.2616916593163985,Medium
RepÃºblica Checa,Battery Materials,17,4263.59013567,0.5549170919985411,0.0027747608345753496,0.0019028430714125811,0.22375445086538456,Medium
RepÃºblica Checa,Interior Components,44,6730.67016218,0.612271666855534,0.00438034599062772,0.004925005596597269,0.19616327148874077,High
