Order Id,Supplier,Commodity,Order Country,Order Region,Shipping Mode,Days for shipping (real),Days for shipment (scheduled),Delay_Days,Late_delivery_risk,Order Item Quantity,Sales,Risk_Probability
50498,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.6750662e-05
50497,Bielorrusia,Semiconductors,Bielorrusia,Eastern Europe,Standard Class,3,4,-1,0,1,199.9900055,2.2497055e-05
50495,Lituania,Semiconductors,Lituania,Northern Europe,Second Class,6,2,4,1,1,199.9900055,0.9590543
50489,Egipto,Semiconductors,Egipto,North Africa,Standard Class,5,4,1,1,1,199.9900055,0.9253047
50476,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,2,4,-2,0,1,199.9900055,1.9254525e-05
50471,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.6687363e-05
50466,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,2,4,-2,0,1,199.9900055,1.9254525e-05
50463,RepÃºblica DemocrÃ¡tica del Congo,Semiconductors,RepÃºblica DemocrÃ¡tica del Congo,Central Africa,Second Class,4,2,2,1,1,199.9900055,0.96887803
50458,Rusia,Semiconductors,Rusia,Eastern Europe,Second Class,4,2,2,1,1,199.9900055,0.98792434
50458,Rusia,Semiconductors,Rusia,Eastern Europe,Second Class,4,2,2,1,1,199.9900055,0.98792434
50457,Canada,Semiconductors,Canada,Canada,Second Class,3,2,1,1,1,199.9900055,0.9714011
50455,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Second Class,6,2,4,1,1,199.9900055,0.9449324
50452,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,First Class,2,1,1,1,1,199.9900055,0.9688889
50451,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.6687363e-05
50450,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Second Class,6,2,4,1,1,199.9900055,0.9449324
50445,LÃ­bano,Semiconductors,LÃ­bano,West Asia,Standard Class,6,4,2,1,1,199.9900055,0.9728018
50440,UzbekistÃ¡n,Semiconductors,UzbekistÃ¡n,Central Asia,First Class,2,1,1,1,1,199.9900055,0.97349316
50439,UzbekistÃ¡n,Semiconductors,UzbekistÃ¡n,Central Asia,First Class,2,1,1,1,1,199.9900055,0.97349316
50438,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,4,2,2,1,1,199.9900055,0.96468586
50438,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,4,2,2,1,1,199.9900055,0.96468586
50433,Egipto,Semiconductors,Egipto,North Africa,Standard Class,4,4,0,0,1,199.9900055,1.8881648e-05
50430,Canada,Semiconductors,Canada,Canada,Standard Class,6,4,2,1,1,199.9900055,0.95910627
50419,Madagascar,Semiconductors,Madagascar,East Africa,Standard Class,5,4,1,1,1,199.9900055,0.9779087
50415,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Same Day,1,0,1,1,1,199.9900055,0.9722721
50415,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Same Day,1,0,1,1,1,199.9900055,0.9722721
50413,Rusia,Semiconductors,Rusia,Eastern Europe,First Class,2,1,1,1,1,199.9900055,0.9554958
50401,Rusia,Semiconductors,Rusia,Eastern Europe,First Class,2,1,1,1,1,199.9900055,0.9554958
50400,Rusia,Semiconductors,Rusia,Eastern Europe,First Class,2,1,1,1,1,199.9900055,0.9554958
50399,Rusia,Semiconductors,Rusia,Eastern Europe,First Class,2,1,1,1,1,199.9900055,0.9554958
50399,Rusia,Semiconductors,Rusia,Eastern Europe,First Class,2,1,1,1,1,199.9900055,0.9554958
50391,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.6687363e-05
50385,Senegal,Semiconductors,Senegal,West Africa,First Class,2,1,1,1,1,199.9900055,0.96015716
50381,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,2,4,-2,0,1,199.9900055,1.9254525e-05
50373,Rusia,Semiconductors,Rusia,Eastern Europe,Standard Class,4,4,0,0,1,199.9900055,1.610196e-05
50365,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,6,4,2,1,1,199.9900055,0.94984335
50357,Croacia,Semiconductors,Croacia,Southern Europe,Standard Class,3,4,-1,0,1,199.9900055,2.2219978e-05
50350,Irak,Semiconductors,Irak,West Asia,Standard Class,6,4,2,1,1,199.9900055,0.9760922
50349,Irak,Semiconductors,Irak,West Asia,Standard Class,5,4,1,1,1,199.9900055,0.9548592
50327,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Second Class,3,2,1,1,1,199.9900055,0.9646391
50326,Egipto,Semiconductors,Egipto,North Africa,Standard Class,2,4,-2,0,1,199.9900055,1.7730652e-05
50324,Egipto,Semiconductors,Egipto,North Africa,Standard Class,5,4,1,1,1,199.9900055,0.9253047
50310,Rusia,Semiconductors,Rusia,Eastern Europe,Standard Class,6,4,2,1,1,199.9900055,0.95770717
50308,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.6750662e-05
50306,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,2,4,-2,0,1,199.9900055,2.0483432e-05
50301,Canada,Semiconductors,Canada,Canada,Same Day,0,0,0,0,1,199.9900055,1.1241936e-05
50299,Canada,Semiconductors,Canada,Canada,Standard Class,5,4,1,1,1,199.9900055,0.9630891
50288,Somalia,Semiconductors,Somalia,East Africa,First Class,2,1,1,1,1,199.9900055,0.9855186
50286,Irak,Semiconductors,Irak,West Asia,Second Class,2,2,0,0,1,199.9900055,1.3285557e-05
50286,Irak,Semiconductors,Irak,West Asia,Second Class,2,2,0,0,1,199.9900055,1.3285557e-05
50283,Marruecos,Semiconductors,Marruecos,North Africa,Second Class,4,2,2,1,1,199.9900055,0.98780257
50276,Canada,Semiconductors,Canada,Canada,Second Class,2,2,0,0,1,199.9900055,1.1760831e-05
50276,Canada,Semiconductors,Canada,Canada,Second Class,2,2,0,0,1,199.9900055,1.1760831e-05
50271,Arabia SaudÃ­,Semiconductors,Arabia SaudÃ­,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.642228e-05
50269,Arabia SaudÃ­,Semiconductors,Arabia SaudÃ­,West Asia,Standard Class,5,4,1,1,1,199.9900055,0.96221495
50260,Somalia,Semiconductors,Somalia,East Africa,Standard Class,6,4,2,1,1,199.9900055,0.98698074
50251,Egipto,Semiconductors,Egipto,North Africa,Standard Class,2,4,-2,0,1,199.9900055,1.7730652e-05
50247,Marruecos,Semiconductors,Marruecos,North Africa,Same Day,0,0,0,0,1,199.9900055,1.3199666e-05
50240,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,6,4,2,1,1,199.9900055,0.96325785
50239,Argelia,Semiconductors,Argelia,North Africa,Standard Class,5,4,1,1,1,199.9900055,0.9766887
50239,Argelia,Semiconductors,Argelia,North Africa,Standard Class,5,4,1,1,1,199.9900055,0.9766887
50233,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,4,4,0,0,1,199.9900055,1.6365902e-05
50232,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,3,4,-1,0,1,199.9900055,1.9254525e-05
50232,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,3,4,-1,0,1,199.9900055,1.9254525e-05
50225,Yemen,Semiconductors,Yemen,West Asia,Second Class,6,2,4,1,1,199.9900055,0.9119448
50220,Austria,Semiconductors,Austria,Western Europe,Standard Class,6,4,2,1,1,199.9900055,0.97758526
50210,Nigeria,Semiconductors,Nigeria,West Africa,Same Day,1,0,1,0,1,199.9900055,0.9561209
50199,Jordania,Semiconductors,Jordania,West Asia,Standard Class,5,4,1,1,1,199.9900055,0.9607773
50196,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,First Class,2,1,1,1,1,199.9900055,0.9688889
50195,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,First Class,2,1,1,1,1,199.9900055,0.9688889
50189,RepÃºblica DemocrÃ¡tica del Congo,Semiconductors,RepÃºblica DemocrÃ¡tica del Congo,Central Africa,Standard Class,5,4,1,1,1,199.9900055,0.9470164
50183,Polonia,Semiconductors,Polonia,Eastern Europe,Standard Class,4,4,0,0,1,199.9900055,2.0663387e-05
50180,SudAfrica,Semiconductors,SudAfrica,Southern Africa,Standard Class,6,4,2,1,1,199.9900055,0.95707554
50168,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,4,4,0,0,1,199.9900055,1.6365902e-05
50167,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,3,4,-1,0,1,199.9900055,1.536826e-05
50164,Nigeria,Semiconductors,Nigeria,West Africa,Same Day,0,0,0,0,1,199.9900055,1.2749738e-05
50164,Nigeria,Semiconductors,Nigeria,West Africa,Same Day,0,0,0,0,1,199.9900055,1.2749738e-05
50162,Nigeria,Semiconductors,Nigeria,West Africa,Same Day,0,0,0,0,1,199.9900055,1.2749738e-05
50150,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,6,4,2,1,1,199.9900055,0.9710452
50150,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,6,4,2,1,1,199.9900055,0.9710452
50147,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,3,4,-1,0,1,199.9900055,2.0483432e-05
50147,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,3,4,-1,0,1,199.9900055,2.0483432e-05
50116,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,2,4,-2,0,1,199.9900055,1.536826e-05
50108,RepÃºblica DemocrÃ¡tica del Congo,Semiconductors,RepÃºblica DemocrÃ¡tica del Congo,Central Africa,Standard Class,4,4,0,0,1,199.9900055,1.6110194e-05
50104,Canada,Semiconductors,Canada,Canada,Standard Class,5,4,1,1,1,199.9900055,0.9630891
50100,Canada,Semiconductors,Canada,Canada,Standard Class,6,4,2,1,1,199.9900055,0.95910627
50093,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.6750662e-05
50088,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.6750662e-05
50075,Georgia,Semiconductors,Georgia,West Asia,Standard Class,6,4,2,1,1,199.9900055,0.9728018
50075,Georgia,Semiconductors,Georgia,West Asia,Standard Class,6,4,2,1,1,199.9900055,0.9728018
50073,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,4,4,0,0,1,199.9900055,2.1813124e-05
50067,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,3,2,1,1,1,199.9900055,0.95986086
50059,Canada,Semiconductors,Canada,Canada,First Class,2,1,1,1,1,199.9900055,0.90586805
50058,Canada,Semiconductors,Canada,Canada,Standard Class,4,4,0,0,1,199.9900055,2.0819134e-05
50058,Canada,Semiconductors,Canada,Canada,Standard Class,4,4,0,0,1,199.9900055,2.0819134e-05
50056,Costa de Marfil,Semiconductors,Costa de Marfil,West Africa,Second Class,2,2,0,0,1,199.9900055,2.5926902e-05
50052,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.6687363e-05
50044,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,5,4,1,0,1,199.9900055,0.96432805
50038,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.6750662e-05
50037,Irak,Semiconductors,Irak,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.2592275e-05
50031,Costa de Marfil,Semiconductors,Costa de Marfil,West Africa,Second Class,2,2,0,0,1,199.9900055,2.5926902e-05
50029,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,5,4,1,1,1,199.9900055,0.96703756
50023,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.6750662e-05
50022,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.6687363e-05
50020,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,6,4,2,1,1,199.9900055,0.96325785
50011,TÃºnez,Semiconductors,TÃºnez,North Africa,First Class,2,1,1,1,1,199.9900055,0.97439146
50009,Canada,Semiconductors,Canada,Canada,Second Class,5,2,3,1,1,199.9900055,0.95976496
50008,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,4,2,2,1,1,199.9900055,0.96468586
50006,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Second Class,2,2,0,0,1,199.9900055,1.2621538e-05
50001,Somalia,Semiconductors,Somalia,East Africa,Standard Class,2,4,-2,0,1,199.9900055,2.5970727e-05
50000,Lesoto,Semiconductors,Lesoto,Southern Africa,Standard Class,6,4,2,1,1,199.9900055,0.9037475
50000,Lesoto,Semiconductors,Lesoto,Southern Africa,Standard Class,6,4,2,1,1,199.9900055,0.9037475
49998,Lesoto,Semiconductors,Lesoto,Southern Africa,Standard Class,4,4,0,0,1,199.9900055,8.873385e-06
49997,Costa de Marfil,Semiconductors,Costa de Marfil,West Africa,Second Class,3,2,1,1,1,199.9900055,0.9815887
49992,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,3,2,1,1,1,199.9900055,0.95986086
49991,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,First Class,2,1,1,1,1,199.9900055,0.9688889
49989,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,5,4,1,1,1,199.9900055,0.95737
49982,Mali,Semiconductors,Mali,West Africa,Standard Class,3,4,-1,0,1,199.9900055,2.5935704e-05
49981,Mali,Semiconductors,Mali,West Africa,Standard Class,2,4,-2,0,1,199.9900055,2.5935704e-05
49979,Ghana,Semiconductors,Ghana,West Africa,Standard Class,5,4,1,1,1,199.9900055,0.9483177
49978,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,4,4,0,0,1,199.9900055,1.6365902e-05
49977,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,3,2,1,1,1,199.9900055,0.95986086
49971,Polonia,Semiconductors,Polonia,Eastern Europe,Standard Class,2,4,-2,0,1,199.9900055,1.940378e-05
49970,Polonia,Semiconductors,Polonia,Eastern Europe,First Class,2,1,1,1,1,199.9900055,0.98158294
49967,RepÃºblica del Congo,Semiconductors,RepÃºblica del Congo,Central Africa,First Class,2,1,1,1,1,199.9900055,0.9499138
49966,RepÃºblica del Congo,Semiconductors,RepÃºblica del Congo,Central Africa,First Class,2,1,1,1,1,199.9900055,0.9499138
49960,HungrÃ­a,Semiconductors,HungrÃ­a,Eastern Europe,Same Day,0,0,0,0,1,199.9900055,2.456905e-05
49952,Canada,Semiconductors,Canada,Canada,Standard Class,3,4,-1,0,1,199.9900055,1.9550032e-05
49947,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,3,4,-1,0,1,199.9900055,2.0483432e-05
49944,Mozambique,Semiconductors,Mozambique,East Africa,Standard Class,5,4,1,1,1,199.9900055,0.9554266
49940,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Second Class,6,2,4,1,1,199.9900055,0.9515162
49940,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Second Class,6,2,4,1,1,199.9900055,0.9515162
49938,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,4,2,2,1,1,199.9900055,0.96468586
49938,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,4,2,2,1,1,199.9900055,0.96468586
49925,Canada,Semiconductors,Canada,Canada,First Class,2,1,1,1,1,199.9900055,0.90586805
49920,Costa de Marfil,Semiconductors,Costa de Marfil,West Africa,Second Class,6,2,4,1,1,199.9900055,0.98214597
49917,Bielorrusia,Semiconductors,Bielorrusia,Eastern Europe,Second Class,3,2,1,1,1,199.9900055,0.99086654
49914,UzbekistÃ¡n,Semiconductors,UzbekistÃ¡n,Central Asia,Standard Class,5,4,1,1,1,199.9900055,0.9755594
49906,Marruecos,Semiconductors,Marruecos,North Africa,Standard Class,2,4,-2,0,1,199.9900055,2.0483432e-05
49891,Israel,Semiconductors,Israel,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.3907582e-05
49881,RepÃºblica DemocrÃ¡tica del Congo,Semiconductors,RepÃºblica DemocrÃ¡tica del Congo,Central Africa,Standard Class,2,4,-2,0,1,199.9900055,1.5128139e-05
49880,Egipto,Semiconductors,Egipto,North Africa,Second Class,6,2,4,1,1,199.9900055,0.8944817
49873,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,4,4,0,0,1,199.9900055,1.3472666e-05
49865,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,6,4,2,1,1,199.9900055,0.94984335
49863,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.6750662e-05
49856,Argelia,Semiconductors,Argelia,North Africa,Standard Class,2,4,-2,0,1,199.9900055,1.8429371e-05
49854,Argelia,Semiconductors,Argelia,North Africa,Standard Class,5,4,1,1,1,199.9900055,0.9766887
49850,SudAfrica,Semiconductors,SudAfrica,Southern Africa,Standard Class,6,4,2,1,1,199.9900055,0.95707554
49849,SudAfrica,Semiconductors,SudAfrica,Southern Africa,Second Class,5,2,3,1,1,199.9900055,0.9607354
49844,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,5,4,1,1,1,199.9900055,0.96432805
49843,Austria,Semiconductors,Austria,Western Europe,First Class,2,1,1,1,1,199.9900055,0.9781058
49837,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.6687363e-05
49836,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.6687363e-05
49832,Georgia,Semiconductors,Georgia,West Asia,First Class,2,1,1,1,1,199.9900055,0.95915574
49831,Georgia,Semiconductors,Georgia,West Asia,First Class,2,1,1,1,1,199.9900055,0.95915574
49830,TurkmenistÃ¡n,Semiconductors,TurkmenistÃ¡n,Central Asia,Standard Class,6,4,2,1,1,199.9900055,0.97750455
49829,KazajistÃ¡n,Semiconductors,KazajistÃ¡n,Central Asia,Standard Class,5,4,1,1,1,199.9900055,0.970616
49825,Costa de Marfil,Semiconductors,Costa de Marfil,West Africa,Standard Class,6,4,2,1,1,199.9900055,0.9798814
49825,Costa de Marfil,Semiconductors,Costa de Marfil,West Africa,Standard Class,6,4,2,1,1,199.9900055,0.9798814
49823,Costa de Marfil,Semiconductors,Costa de Marfil,West Africa,Second Class,4,2,2,1,1,199.9900055,0.9838457
49820,Irak,Semiconductors,Irak,West Asia,First Class,2,1,1,1,1,199.9900055,0.9213723
49818,RepÃºblica DemocrÃ¡tica del Congo,Semiconductors,RepÃºblica DemocrÃ¡tica del Congo,Central Africa,Standard Class,4,4,0,0,1,199.9900055,1.6110194e-05
49816,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,2,4,-2,0,1,199.9900055,1.9254525e-05
49806,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.6687363e-05
49797,Rumania,Semiconductors,Rumania,Eastern Europe,Second Class,3,2,1,1,1,199.9900055,0.9749439
49793,Israel,Semiconductors,Israel,West Asia,First Class,2,1,1,0,1,199.9900055,0.93061423
49790,RepÃºblica DemocrÃ¡tica del Congo,Semiconductors,RepÃºblica DemocrÃ¡tica del Congo,Central Africa,Second Class,6,2,4,1,1,199.9900055,0.9655566
49787,Irak,Semiconductors,Irak,West Asia,First Class,2,1,1,1,1,199.9900055,0.9213723
49778,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,First Class,2,1,1,1,1,199.9900055,0.9688889
49770,Libia,Semiconductors,Libia,North Africa,Standard Class,6,4,2,1,1,199.9900055,0.9471397
49769,Libia,Semiconductors,Libia,North Africa,Standard Class,5,4,1,1,1,199.9900055,0.9778593
49769,Libia,Semiconductors,Libia,North Africa,Standard Class,5,4,1,1,1,199.9900055,0.9778593
49758,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.6750662e-05
49758,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.6750662e-05
49758,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.6750662e-05
49754,Ruanda,Semiconductors,Ruanda,East Africa,Standard Class,5,4,1,1,1,199.9900055,0.9584628
49751,SudAfrica,Semiconductors,SudAfrica,Southern Africa,Standard Class,2,4,-2,0,1,199.9900055,1.5613814e-05
49742,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.6687363e-05
49740,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,6,4,2,1,1,199.9900055,0.9710452
49732,Polonia,Semiconductors,Polonia,Eastern Europe,First Class,2,1,1,1,1,199.9900055,0.98158294
49732,Polonia,Semiconductors,Polonia,Eastern Europe,First Class,2,1,1,1,1,199.9900055,0.98158294
49732,Polonia,Semiconductors,Polonia,Eastern Europe,First Class,2,1,1,1,1,199.9900055,0.98158294
49723,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,4,4,0,0,1,199.9900055,1.6365902e-05
49719,Ucrania,Semiconductors,Ucrania,Eastern Europe,Standard Class,5,4,1,1,1,199.9900055,0.9783917
49716,Egipto,Semiconductors,Egipto,North Africa,Standard Class,2,4,-2,0,1,199.9900055,1.7730652e-05
49703,SudAfrica,Semiconductors,SudAfrica,Southern Africa,First Class,2,1,1,1,1,199.9900055,0.9545317
49698,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.6750662e-05
49697,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Standard Class,3,4,-1,0,1,199.9900055,1.6687363e-05
49689,Guinea-Bissau,Semiconductors,Guinea-Bissau,West Africa,Standard Class,5,4,1,1,1,199.9900055,0.95737
49686,Tanzania,Semiconductors,Tanzania,East Africa,Standard Class,2,4,-2,0,1,199.9900055,1.1928378e-05
49685,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,6,4,2,1,1,199.9900055,0.96325785
49683,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,4,4,0,0,1,199.9900055,1.3472666e-05
49675,RepÃºblica Checa,Semiconductors,RepÃºblica Checa,Eastern Europe,First Class,2,1,1,0,1,199.9900055,0.89367163
49669,Canada,Semiconductors,Canada,Canada,Standard Class,5,4,1,1,1,199.9900055,0.9630891
49666,Rusia,Semiconductors,Rusia,Eastern Europe,Second Class,2,2,0,0,1,199.9900055,2.4286734e-05
49648,Nigeria,Semiconductors,Nigeria,West Africa,First Class,2,1,1,1,1,199.9900055,0.955923
49647,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,3,2,1,1,1,199.9900055,0.95986086
49647,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,3,2,1,1,1,199.9900055,0.95986086
49636,SudAfrica,Semiconductors,SudAfrica,Southern Africa,First Class,2,1,1,1,1,199.9900055,0.9545317
49630,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,First Class,2,1,1,1,1,199.9900055,0.9688889
49628,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Standard Class,4,4,0,0,1,199.9900055,1.3472666e-05
49625,RepÃºblica DemocrÃ¡tica del Congo,Semiconductors,RepÃºblica DemocrÃ¡tica del Congo,Central Africa,Standard Class,6,4,2,0,1,199.9900055,0.94545627
49615,RepÃºblica DemocrÃ¡tica del Congo,Semiconductors,RepÃºblica DemocrÃ¡tica del Congo,Central Africa,Standard Class,6,4,2,1,1,199.9900055,0.94545627
49612,SudAfrica,Semiconductors,SudAfrica,Southern Africa,Standard Class,3,4,-1,0,1,199.9900055,1.5613814e-05
49601,Canada,Semiconductors,Canada,Canada,Standard Class,2,4,-2,0,1,199.9900055,1.1782699e-05
49600,Canada,Semiconductors,Canada,Canada,Standard Class,6,4,2,1,1,199.9900055,0.95910627
49594,Irak,Semiconductors,Irak,West Asia,First Class,2,1,1,1,1,199.9900055,0.9213723
49591,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,Second Class,2,2,0,0,1,199.9900055,1.5626982e-05
49587,Marruecos,Semiconductors,Marruecos,North Africa,First Class,2,1,1,1,1,199.9900055,0.9880084
49576,Irak,Semiconductors,Irak,West Asia,Standard Class,2,4,-2,0,1,199.9900055,1.2592275e-05
49569,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,5,2,3,1,1,199.9900055,0.96166414
49569,Nigeria,Semiconductors,Nigeria,West Africa,Second Class,5,2,3,1,1,199.9900055,0.96166414
49564,Irak,Semiconductors,Irak,West Asia,Standard Class,5,4,1,1,1,199.9900055,0.9548592
49563,Irak,Semiconductors,Irak,West Asia,Standard Class,4,4,0,0,1,199.9900055,1.9508501e-05
49559,Irak,Semiconductors,Irak,West Asia,Standard Class,5,4,1,1,1,199.9900055,0.9548592
49556,SudAfrica,Semiconductors,SudAfrica,Southern Africa,First Class,2,1,1,1,1,199.9900055,0.9545317
49556,SudAfrica,Semiconductors,SudAfrica,Southern Africa,First Class,2,1,1,1,1,199.9900055,0.9545317
49549,Rusia,Semiconductors,Rusia,Eastern Europe,First Class,2,1,1,1,1,199.9900055,0.9554958
49543,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,4,4,0,0,1,199.9900055,1.6365902e-05
49540,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,6,4,2,0,1,199.9900055,0.94984335
49540,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,6,4,2,0,1,199.9900055,0.94984335
49524,Nigeria,Semiconductors,Nigeria,West Africa,Standard Class,5,4,1,1,1,199.9900055,0.95737
49521,Arabia SaudÃ­,Semiconductors,Arabia SaudÃ­,West Asia,Second Class,2,2,0,0,1,199.9900055,1.1491386e-05
49520,Arabia SaudÃ­,Semiconductors,Arabia SaudÃ­,West Asia,Same Day,1,0,1,1,1,199.9900055,0.9648971
49514,Arabia SaudÃ­,Semiconductors,Arabia SaudÃ­,West Asia,Standard Class,5,4,1,1,1,199.9900055,0.96221495
49506,Rusia,Semiconductors,Rusia,Eastern Europe,Second Class,2,2,0,0,1,199.9900055,2.4286734e-05
49502,Togo,Semiconductors,Togo,West Africa,Standard Class,3,4,-1,0,1,199.9900055,1.536826e-05
49497,IrÃ¡n,Semiconductors,IrÃ¡n,South Asia,Second Class,3,2,1,1,1,199.9900055,0.9667077
49493,Argelia,Semiconductors,Argelia,North Africa,Standard Class,4,4,0,0,1,199.9900055,1.9625726e-05
49474,SudÃ¡n del Sur,Semiconductors,SudÃ¡n del Sur,East Africa,First Class,2,1,1,1,1,199.9900055,0.96398646
49473,Nigeria,Semiconductors,Nigeria,West Africa,First Class,2,1,1,1,1,199.9900055,0.955923
49464,Tanzania,Semiconductors,Tanzania,East Africa,Standard Class,5,4,1,1,1,199.9900055,0.94663864
49463,Tanzania,Semiconductors,Tanzania,East Africa,Standard Class,4,4,0,0,1,199.9900055,1.27027215e-05
49459,TurquÃ­a,Semiconductors,TurquÃ­a,West Asia,First Class,2,1,1,1,1,199.9900055,0.9688889
49453,Egipto,Semiconductors,Egipto,North Africa,First Class,2,1,1,1,1,199.9900055,0.95458007
49452,Egipto,Semiconductors,Egipto,North Africa,First Class,2,1,1,1,1,199.9900055,0.95458007
49445,Kenia,Semiconductors,Kenia,East Africa,Standard Class,6,4,2,1,1,199.9900055,0.9539258
